GFORCEX,GFORCEY,GFORCEZ,ROT_X,ROT_Y,ROT_Z,GSR,HEARTRATE,SpO2 %,AMB TEMP MLX, OBJ TEMP MLX
-0.23,-0.05,0.88,-17.24,-1.07,-2.11,518,0,0,26.15,23.99
-0.23,-0.05,0.88,-16.99,-1.02,-2.12,498,0,0,26.15,23.97
-0.23,-0.05,0.88,-16.99,-0.98,-2.11,555,0,0,26.15,23.97
-0.23,-0.06,0.88,-16.99,-1.12,-2.26,541,0,0,26.15,23.97
-0.23,-0.05,0.87,-16.99,-0.88,-2.09,497,0,0,26.15,23.97
-0.22,-0.05,0.88,-17.24,-1.01,-2.21,506,0,0,26.15,23.97
-0.23,-0.05,0.88,-16.99,-1.01,-2.22,499,0,0,26.15,23.97
-0.23,-0.05,0.86,-16.99,-1.02,-2.16,501,0,0,26.15,23.99
-0.24,-0.05,0.87,-17.24,-1.02,-2.11,523,0,0,26.15,23.99
-0.23,-0.05,0.88,-16.99,-1.1,-2.15,499,0,0,26.15,23.99
-0.23,-0.04,0.87,-17.11,-1.09,-2.26,553,0,0,26.15,23.99
-0.23,-0.05,0.87,-17.11,-1.15,-2.21,535,0,0,26.15,23.99
-0.22,-0.05,0.87,-16.87,-1.13,-2.18,499,0,0,26.15,23.99
-0.23,-0.05,0.87,-17.11,-0.98,-2.21,503,0,0,26.15,23.99
-0.22,-0.05,0.87,-17.11,-0.99,-2.05,499,0,0,26.15,23.99
-0.23,-0.05,0.87,-16.87,-1.01,-2.46,507,0,0,26.15,24.03
-0.23,-0.05,0.88,-17.11,-1.15,-1.98,523,0,0,26.15,24.03
-0.23,-0.05,0.87,-17.24,-0.99,-2.11,499,0,0,26.15,24.11
-0.23,-0.05,0.87,-16.75,-1.02,-2.1,557,0,0,26.17,24.11
-0.23,-0.05,0.87,-17.11,-1.21,-2.16,530,0,0,26.15,24.11
-0.24,-0.05,0.87,-17.11,-0.92,-2.12,503,0,0,26.15,24.11
-0.23,-0.05,0.89,-17.11,-1.17,-2.27,498,0,0,26.15,24.11
-0.22,-0.05,0.87,-16.87,-0.9,-2,493,0,0,26.13,24.09
-0.23,-0.05,0.86,-17.11,-1.21,-2.06,510,0,0,26.13,24.09
-0.23,-0.05,0.87,-16.87,-1.05,-2.08,530,0,0,26.13,24.09
-0.23,-0.05,0.86,-16.87,-0.86,-2.18,498,0,0,26.15,24.11
-0.22,-0.05,0.87,-16.99,-1.05,-2.11,552,0,0,26.15,24.11
-0.23,-0.05,0.88,-16.87,-0.85,-2.17,534,0,0,26.15,24.11
-0.23,-0.05,0.87,-16.87,-0.99,-2.31,500,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-1.09,-2.22,504,0,0,26.17,24.09
-0.23,-0.05,0.87,-16.99,-1.1,-2.14,504,0,0,26.15,24.09
-0.23,-0.06,0.87,-16.99,-1.01,-2.05,507,0,0,26.17,24.11
-0.23,-0.05,0.87,-17.24,-1.01,-2.09,525,0,0,26.17,24.11
-0.24,-0.05,0.88,-16.75,-1.06,-2.07,499,0,0,26.17,24.09
-0.23,-0.05,0.87,-17.24,-1.24,-2.31,557,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.11,-1.02,-2.13,533,0,0,26.15,24.11
-0.23,-0.05,0.87,-16.99,-1.09,-2.24,498,0,0,26.15,24.09
-0.23,-0.05,0.87,-16.99,-1.05,-2.27,499,0,0,26.15,24.11
-0.23,-0.05,0.88,-16.99,-0.89,-2.3,499,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.24,-1.1,-2.18,517,0,0,26.15,24.15
-0.23,-0.05,0.87,-17.24,-1.04,-2.06,530,0,0,26.15,24.17
-0.23,-0.05,0.87,-16.99,-0.98,-2.08,499,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-0.96,-2.16,553,0,0,26.15,24.21
-0.23,-0.04,0.88,-16.99,-0.95,-2.27,531,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.24,-1.06,-2.15,500,0,0,26.15,24.23
-0.23,-0.05,0.87,-16.99,-1.1,-2.24,504,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-1.11,-2.14,500,0,0,26.17,24.23
-0.23,-0.05,0.87,-17.24,-1.24,-2.24,502,0,0,26.17,24.21
-0.23,-0.05,0.88,-16.99,-1.01,-2.15,525,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.75,-1.08,-2.04,509,0,0,26.15,24.21
-0.23,-0.04,0.87,-17.24,-0.92,-2.12,557,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.24,-1.07,-2.18,539,0,0,26.15,24.21
-0.23,-0.05,0.88,-17.24,-1.18,-2.18,498,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-1.08,-2.19,498,0,0,26.15,24.21
-0.23,-0.05,0.88,-16.99,-1.09,-2.02,501,0,0,26.15,24.21
-0.23,-0.05,0.88,-17.11,-0.96,-2.05,516,0,0,26.15,24.21
-0.23,-0.05,0.88,-16.99,-0.95,-2.06,532,0,0,26.15,24.21
-0.23,-0.05,0.88,-17.24,-1.12,-1.95,497,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.11,-1.09,-2.21,552,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.11,-1.08,-2.15,525,0,0,26.15,24.17
-0.23,-0.05,0.87,-17.11,-1.11,-2.12,500,0,0,26.15,24.15
-0.23,-0.05,0.87,-17.11,-0.78,-2.14,501,0,0,26.13,24.15
-0.23,-0.05,0.88,-16.75,-1.13,-2.11,499,0,0,26.13,24.15
-0.23,-0.05,0.88,-17.24,-1.04,-2.26,512,0,0,26.13,24.15
-0.23,-0.05,0.88,-17.24,-1.15,-1.95,531,0,0,26.13,24.11
-0.23,-0.05,0.87,-16.99,-0.89,-2.06,499,0,0,26.13,24.11
-0.23,-0.05,0.86,-17.24,-1.18,-2.09,550,0,0,26.13,24.11
-0.23,-0.05,0.87,-16.87,-0.98,-2.24,526,0,0,26.13,24.15
-0.22,-0.05,0.88,-16.87,-1.01,-2.19,497,0,0,26.13,24.15
-0.23,-0.05,0.87,-16.99,-0.93,-1.98,498,0,0,26.13,24.15
-0.23,-0.05,0.88,-16.99,-1.13,-2.04,497,0,0,26.13,24.11
-0.23,-0.05,0.87,-17.24,-0.89,-2.12,526,0,0,26.13,24.15
-0.23,-0.05,0.87,-17.24,-0.98,-2.12,538,0,0,26.13,24.15
-0.23,-0.05,0.88,-17.24,-1.08,-2.17,499,0,0,26.13,24.11
-0.23,-0.04,0.86,-17.11,-1.01,-2.15,541,0,0,26.13,24.15
-0.23,-0.05,0.86,-17.11,-1.08,-2.16,510,0,0,26.13,24.15
-0.23,-0.05,0.87,-16.99,-1.08,-1.96,501,0,0,26.13,24.15
-0.23,-0.05,0.87,-17.24,-1.07,-2.18,505,0,0,26.13,24.15
-0.23,-0.05,0.87,-16.99,-0.85,-2.03,497,0,0,26.15,24.17
-0.23,-0.05,0.87,-16.99,-0.95,-1.96,529,0,0,26.15,24.17
-0.23,-0.05,0.87,-16.99,-1.08,-2.03,544,0,0,26.15,24.17
-0.23,-0.05,0.88,-17.24,-0.93,-1.98,500,0,0,26.15,24.17
-0.23,-0.05,0.87,-17.24,-1.09,-2.08,544,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.99,-1.02,-2.31,515,0,0,26.15,24.23
-0.23,-0.05,0.87,-16.87,-1.05,-2.05,498,0,0,26.15,24.23
-0.23,-0.04,0.88,-16.75,-1.05,-2.25,498,0,0,26.17,24.27
-0.23,-0.05,0.87,-16.87,-1.15,-2.05,499,0,0,26.17,24.29
-0.23,-0.05,0.87,-16.99,-1.05,-2.18,534,0,0,26.15,24.29
-0.23,-0.05,0.87,-17.11,-1.05,-1.95,545,0,0,26.15,24.29
-0.23,-0.05,0.88,-16.87,-0.88,-2.23,498,0,0,26.15,24.29
-0.23,-0.06,0.87,-16.87,-0.9,-2.31,542,0,0,26.15,24.33
-0.23,-0.05,0.87,-17.24,-0.98,-2.15,516,0,0,26.15,24.29
-0.23,-0.05,0.88,-16.99,-1.07,-2.02,500,0,0,26.15,24.27
-0.23,-0.05,0.87,-17.24,-0.88,-2.03,503,0,0,26.15,24.27
-0.23,-0.04,0.88,-17.24,-1.02,-2.21,498,0,0,26.15,24.27
-0.23,-0.05,0.87,-16.99,-1.12,-2.05,534,0,0,26.15,24.27
-0.23,-0.05,0.87,-16.99,-1.11,-2.21,543,0,0,26.15,24.27
-0.23,-0.05,0.88,-17.24,-1.02,-2.15,503,0,0,26.15,24.27
-0.23,-0.05,0.87,-17.11,-1.23,-2.05,537,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.11,-0.95,-2.24,508,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.11,-1.06,-2.12,497,0,0,26.15,24.15
-0.23,-0.05,0.88,-16.87,-1.13,-2.22,500,0,0,26.15,24.15
-0.23,-0.05,0.87,-17.24,-0.98,-2.12,499,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-1.09,-2.14,546,0,0,26.15,24.11
-0.23,-0.05,0.88,-17.24,-1.27,-2.18,546,0,0,26.17,24.11
-0.23,-0.05,0.88,-17.24,-1.07,-2.21,499,0,0,26.13,24.11
-0.23,-0.05,0.88,-17.24,-1.13,-2.31,526,0,0,26.11,24.05
-0.23,-0.05,0.87,-16.99,-1.04,-2.24,504,0,0,26.11,24.05
-0.23,-0.05,0.87,-16.87,-1.11,-2.11,503,0,0,26.13,24.09
-0.23,-0.05,0.88,-17.11,-0.88,-2.13,506,0,0,26.13,24.09
-0.23,-0.04,0.88,-16.87,-0.98,-2.15,497,0,0,26.13,24.09
-0.23,-0.05,0.87,-17.11,-0.98,-2.24,548,0,0,26.13,24.09
-0.22,-0.05,0.89,-16.99,-1.11,-2,544,0,0,26.15,24.11
-0.23,-0.04,0.87,-16.99,-1.11,-2.02,499,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.24,-0.96,-2.15,527,0,0,26.15,24.11
-0.24,-0.05,0.87,-17.11,-1.13,-2.13,501,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.11,-1.12,-2.05,498,0,0,26.15,24.09
-0.23,-0.05,0.88,-17.11,-1.01,-1.99,505,0,0,26.15,24.09
-0.23,-0.05,0.88,-17.24,-1.08,-2.18,502,0,0,26.15,24.09
-0.23,-0.05,0.89,-17.24,-1.05,-2.04,557,0,0,26.15,24.09
-0.23,-0.05,0.87,-17.24,-1.08,-2,541,0,0,26.17,24.11
-0.23,-0.05,0.88,-16.99,-0.87,-2.11,496,0,0,26.15,24.11
-0.22,-0.05,0.87,-17.11,-1.14,-2.25,515,0,0,26.15,24.11
-0.23,-0.06,0.87,-17.11,-1.04,-1.98,501,0,0,26.15,24.11
-0.23,-0.04,0.88,-17.11,-1.04,-1.97,501,0,0,26.15,24.09
-0.23,-0.06,0.88,-16.99,-0.98,-2.05,515,0,0,26.15,24.15
-0.23,-0.06,0.86,-16.99,-1.11,-2.06,499,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-1.01,-2.08,556,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-0.98,-2.21,546,0,0,26.15,24.17
-0.23,-0.05,0.87,-17.24,-0.95,-2.23,501,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.99,-1.26,-2.27,517,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.87,-1.02,-2.11,499,0,0,26.13,24.21
-0.23,-0.05,0.87,-16.87,-0.89,-2.18,497,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.11,-1.08,-2.1,516,0,0,26.15,24.23
-0.23,-0.05,0.87,-16.99,-1.05,-2.27,501,0,0,26.15,24.23
-0.23,-0.05,0.87,-16.75,-1.03,-2.13,557,0,0,26.15,24.23
-0.23,-0.05,0.88,-17.11,-0.88,-1.89,543,0,0,26.15,24.23
-0.23,-0.05,0.87,-17.11,-1.07,-1.89,496,0,0,26.15,24.23
-0.23,-0.05,0.87,-17.11,-1.15,-2.05,509,0,0,26.15,24.23
-0.22,-0.05,0.87,-16.99,-0.93,-2.21,501,0,0,26.15,24.27
-0.22,-0.05,0.88,-16.99,-1.14,-1.94,504,0,0,26.15,24.27
-0.23,-0.05,0.87,-16.87,-1.05,-2.1,521,0,0,26.15,24.27
-0.23,-0.05,0.87,-17.11,-1.09,-2.27,497,0,0,26.15,24.29
-0.23,-0.05,0.87,-16.87,-1.23,-2.16,554,0,0,26.15,24.33
-0.23,-0.05,0.88,-17.24,-1.04,-2.15,538,0,0,26.17,24.33
-0.23,-0.05,0.88,-17.24,-1.09,-2.07,499,0,0,26.15,24.35
-0.22,-0.05,0.89,-16.99,-1.12,-2.13,501,0,0,26.15,24.33
-0.23,-0.05,0.88,-16.99,-1.21,-2.09,498,0,0,26.15,24.33
-0.23,-0.05,0.87,-16.99,-1.1,-2.11,505,0,0,26.15,24.33
-0.22,-0.05,0.87,-17.11,-0.97,-2.18,524,0,0,26.15,24.29
-0.23,-0.05,0.87,-17.11,-1.08,-2.08,502,0,0,26.17,24.27
-0.23,-0.05,0.88,-16.99,-1.06,-2.44,559,0,0,26.17,24.27
-0.23,-0.05,0.88,-16.99,-1.05,-2.2,538,0,0,26.15,24.27
-0.23,-0.05,0.88,-16.87,-0.84,-2.23,497,0,0,26.15,24.27
-0.23,-0.05,0.89,-16.99,-0.8,-2.2,500,0,0,26.15,24.27
-0.23,-0.05,0.88,-16.99,-0.95,-2.01,501,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.99,-1.14,-2.08,510,0,0,26.17,24.21
-0.23,-0.05,0.88,-16.99,-1.11,-2.16,527,0,0,26.17,24.21
-0.23,-0.04,0.88,-16.87,-0.96,-2.18,492,0,0,26.17,24.21
-0.23,-0.05,0.87,-16.99,-0.94,-2.08,554,0,0,26.15,24.23
-0.23,-0.05,0.87,-16.99,-1.07,-2.23,534,0,0,26.15,24.23
-0.23,-0.06,0.87,-16.87,-1.04,-2.04,498,0,0,26.17,24.23
-0.23,-0.05,0.87,-17.11,-0.98,-2.11,498,0,0,26.17,24.23
-0.24,-0.05,0.88,-17.24,-1.17,-2.15,497,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.99,-1.02,-2.09,516,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.87,-1.11,-1.85,536,0,0,26.17,24.23
-0.23,-0.05,0.87,-17.24,-0.93,-2.11,501,0,0,26.17,24.23
-0.23,-0.05,0.87,-17.11,-1.07,-2.1,558,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-0.98,-2.01,527,0,0,26.17,24.21
-0.23,-0.05,0.88,-16.99,-1.21,-2.22,498,0,0,26.17,24.21
-0.23,-0.05,0.87,-17.11,-1.08,-2.2,499,0,0,26.17,24.21
-0.22,-0.05,0.88,-16.87,-0.98,-2.15,502,0,0,26.17,24.21
-0.23,-0.05,0.87,-16.75,-0.91,-1.88,524,0,0,26.17,24.17
-0.23,-0.05,0.87,-16.87,-1.03,-2.05,539,0,0,26.15,24.17
-0.22,-0.05,0.87,-17.11,-1.09,-2.02,498,0,0,26.15,24.15
-0.23,-0.05,0.88,-16.87,-1.07,-2.21,549,0,0,26.17,24.15
-0.23,-0.05,0.88,-17.11,-1.14,-2.1,524,0,0,26.17,24.11
-0.23,-0.05,0.87,-17.24,-0.98,-2.18,501,0,0,26.15,24.09
-0.23,-0.05,0.87,-17.11,-1.22,-2.26,501,0,0,26.17,24.11
-0.23,-0.05,0.87,-17.11,-1,-2.22,512,0,0,26.17,24.11
-0.23,-0.06,0.88,-17.24,-1.03,-2.04,499,0,0,26.15,24.11
-0.23,-0.05,0.88,-16.99,-1.05,-2.24,554,0,0,26.17,24.11
-0.23,-0.04,0.87,-16.87,-1.08,-1.99,548,0,0,26.17,24.15
-0.22,-0.04,0.88,-16.87,-1.11,-2.07,496,0,0,26.15,24.15
-0.23,-0.05,0.88,-17.36,-1.08,-2.21,523,0,0,26.15,24.15
-0.23,-0.04,0.87,-17.11,-0.92,-2.08,499,0,0,26.15,24.15
-0.23,-0.05,0.88,-17.24,-1.03,-2.27,497,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-0.92,-2.27,517,0,0,26.15,24.15
-0.23,-0.05,0.86,-16.99,-1.11,-2.24,502,0,0,26.17,24.15
-0.23,-0.05,0.87,-16.99,-1.01,-2.15,555,0,0,26.15,24.09
-0.23,-0.06,0.87,-17.11,-1.02,-2.05,543,0,0,26.15,24.09
-0.23,-0.05,0.88,-16.87,-1.02,-2.05,498,0,0,26.15,24.05
-0.23,-0.05,0.87,-16.99,-1.14,-2.03,510,0,0,26.15,24.03
-0.23,-0.05,0.87,-17.24,-0.8,-2.15,501,0,0,26.15,24.05
-0.23,-0.05,0.87,-16.99,-0.98,-2.16,502,0,0,26.15,24.03
-0.23,-0.05,0.87,-17.48,-1.22,-2.21,515,0,0,26.15,24.05
-0.23,-0.05,0.88,-16.99,-1.11,-2.31,497,0,0,26.15,24.05
-0.23,-0.04,0.87,-17.11,-1.1,-2.08,555,0,0,26.15,24.09
-0.23,-0.05,0.87,-17.11,-1.12,-2.11,543,0,0,26.15,24.09
-0.23,-0.05,0.88,-16.87,-0.95,-2.08,500,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.24,-1.08,-1.95,509,0,0,26.17,24.11
-0.22,-0.04,0.87,-17.24,-1.19,-2.1,497,0,0,26.17,24.11
-0.22,-0.05,0.87,-16.99,-1.06,-2.17,506,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-1.08,-2.32,526,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-1.03,-1.92,499,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.99,-1.15,-2.25,556,0,0,26.15,24.23
-0.23,-0.05,0.87,-16.87,-1.02,-2.17,534,0,0,26.15,24.23
-0.23,-0.06,0.87,-16.87,-0.98,-2.18,499,0,0,26.17,24.27
-0.23,-0.05,0.87,-16.87,-1.11,-2.18,501,0,0,26.15,24.35
-0.23,-0.05,0.87,-16.75,-0.95,-2.29,500,0,0,26.17,24.39
-0.23,-0.05,0.88,-17.24,-1.15,-2.09,518,0,0,26.17,24.41
-0.23,-0.05,0.88,-16.99,-1.1,-2.15,529,0,0,26.13,24.39
-0.23,-0.05,0.87,-17.24,-1.04,-2.15,497,0,0,26.13,24.39
-0.23,-0.05,0.87,-17.11,-1.11,-2.19,555,0,0,26.13,24.39
-0.23,-0.05,0.87,-16.87,-1.21,-2.11,532,0,0,26.13,24.39
-0.23,-0.05,0.88,-17.11,-1.05,-2.3,495,0,0,26.13,24.39
-0.23,-0.05,0.87,-17.11,-0.99,-2.66,502,0,0,26.15,24.39
-0.23,-0.05,0.87,-16.87,-0.98,-2.17,498,0,0,26.15,24.39
-0.23,-0.05,0.86,-16.87,-1.02,-2.13,516,0,0,26.15,24.35
-0.23,-0.06,0.88,-16.99,-1.05,-1.91,534,0,0,26.17,24.33
-0.22,-0.05,0.87,-16.99,-1.07,-2.11,501,0,0,26.15,24.29
-0.23,-0.04,0.88,-17.11,-1.05,-2.18,554,0,0,26.15,24.27
-0.23,-0.05,0.88,-16.87,-1.01,-2.21,525,0,0,26.15,24.27
-0.23,-0.05,0.87,-17.11,-1.02,-2.27,497,0,0,26.17,24.27
-0.23,-0.05,0.88,-17.11,-1.2,-2.08,502,0,0,26.17,24.27
-0.23,-0.05,0.88,-16.99,-1.25,-2.27,500,0,0,26.15,24.27
-0.23,-0.05,0.87,-17.24,-1.03,-2.14,524,0,0,26.15,24.27
-0.23,-0.05,0.87,-16.99,-1.06,-2.18,536,0,0,26.17,24.27
-0.23,-0.04,0.88,-16.99,-0.89,-2.08,498,0,0,26.17,24.27
-0.23,-0.05,0.87,-17.11,-0.92,-1.98,548,0,0,26.15,24.23
-0.23,-0.05,0.87,-17.11,-1.04,-2.17,522,0,0,26.15,24.21
-0.23,-0.04,0.88,-17.11,-1.09,-2.2,498,0,0,26.15,24.21
-0.23,-0.05,0.88,-17.36,-0.98,-1.99,497,0,0,26.15,24.17
-0.23,-0.04,0.87,-17.11,-0.93,-2.15,499,0,0,26.17,24.17
-0.23,-0.05,0.86,-16.99,-1.04,-2.18,528,0,0,26.17,24.17
-0.23,-0.04,0.88,-16.99,-0.92,-2.09,542,0,0,26.17,24.17
-0.22,-0.06,0.87,-16.99,-1.02,-2.16,502,0,0,26.17,24.17
-0.23,-0.05,0.88,-16.99,-1.11,-1.99,546,0,0,26.15,24.21
-0.24,-0.05,0.87,-17.11,-1.16,-2.06,515,0,0,26.17,24.17
-0.23,-0.05,0.87,-17.11,-1.14,-2.34,502,0,0,26.15,24.11
-0.23,-0.05,0.87,-16.87,-1.06,-2.25,504,0,0,26.17,24.09
-0.22,-0.05,0.87,-17.11,-0.96,-2.03,503,0,0,26.17,24.11
-0.23,-0.05,0.87,-17.11,-1.18,-2.01,530,0,0,26.15,24.09
-0.23,-0.05,0.86,-16.99,-0.98,-1.97,539,0,0,26.15,24.09
-0.23,-0.05,0.87,-16.99,-1.15,-2.03,499,0,0,26.17,24.09
-0.23,-0.05,0.88,-16.75,-1.21,-2.05,539,0,0,26.17,24.05
-0.23,-0.06,0.88,-16.99,-1.01,-2.21,512,0,0,26.15,24.05
-0.23,-0.05,0.87,-16.87,-0.99,-2.18,501,0,0,26.17,24.05
-0.23,-0.05,0.88,-16.87,-1.15,-2.08,499,0,0,26.17,24.09
-0.23,-0.04,0.87,-16.87,-1.01,-2.2,498,0,0,26.15,24.11
-0.23,-0.05,0.87,-16.87,-1.08,-2.2,538,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.24,-1.09,-1.98,546,0,0,26.17,24.15
-0.23,-0.05,0.88,-16.99,-1.06,-2.07,500,0,0,26.17,24.17
-0.23,-0.05,0.89,-17.24,-0.98,-2.29,535,0,0,26.17,24.21
-0.23,-0.05,0.88,-16.99,-0.97,-2.08,511,0,0,26.17,24.21
-0.23,-0.05,0.87,-16.99,-1.15,-2.16,500,0,0,26.17,24.23
-0.23,-0.05,0.86,-16.99,-1.14,-1.99,502,0,0,26.15,24.23
-0.23,-0.05,0.88,-16.99,-1.11,-2.11,498,0,0,26.17,24.23
-0.23,-0.05,0.88,-16.99,-1.02,-2.06,541,0,0,26.17,24.23
-0.22,-0.05,0.87,-17.11,-1.17,-2.1,543,0,0,26.15,24.29
-0.23,-0.06,0.87,-16.87,-0.96,-2.24,499,0,0,26.15,24.29
-0.23,-0.05,0.88,-17.11,-1.15,-1.94,532,0,0,26.15,24.33
-0.23,-0.05,0.88,-17.11,-0.89,-1.96,504,0,0,26.15,24.33
-0.22,-0.05,0.87,-17.24,-1.08,-2.25,498,0,0,26.15,24.33
-0.23,-0.05,0.88,-16.87,-1.06,-1.98,502,0,0,26.17,24.33
-0.23,-0.05,0.87,-16.99,-1.21,-2.12,496,0,0,26.15,24.29
-0.23,-0.05,0.88,-16.99,-1,-2.15,548,0,0,26.15,24.27
-0.22,-0.05,0.87,-16.99,-1.13,-2.27,545,0,0,26.17,24.27
-0.23,-0.06,0.87,-17.24,-1.08,-1.99,502,0,0,26.15,24.27
-0.23,-0.06,0.88,-16.99,-1.19,-2.07,526,0,0,26.17,24.23
-0.23,-0.05,0.87,-16.99,-0.97,-2.32,501,0,0,26.17,24.23
-0.22,-0.06,0.86,-16.99,-1.1,-2.08,501,0,0,26.17,24.23
-0.23,-0.05,0.88,-16.99,-1.09,-2.04,502,0,0,26.17,24.21
-0.23,-0.04,0.87,-17.11,-0.93,-1.96,498,0,0,26.15,24.23
-0.23,-0.05,0.88,-17.11,-1.08,-2.12,548,0,0,26.15,24.23
-0.23,-0.05,0.88,-17.11,-1.05,-2.08,544,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.11,-1.14,-2.24,500,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.87,-1.27,-2.03,527,0,0,26.17,24.21
-0.23,-0.05,0.87,-17.11,-1.11,-2.1,507,0,0,26.15,24.21
-0.23,-0.05,0.89,-16.99,-1.13,-2.24,499,0,0,26.17,24.21
-0.23,-0.05,0.87,-16.99,-1.01,-2.15,503,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-1.05,-2.21,498,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.75,-1.08,-2.09,549,0,0,26.17,24.21
-0.23,-0.05,0.88,-16.99,-1.15,-2.04,549,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-1.15,-2.11,501,0,0,26.15,24.21
-0.23,-0.05,0.87,-17.24,-1.04,-2.23,529,0,0,26.15,24.17
-0.23,-0.05,0.88,-16.99,-1.26,-2.12,506,0,0,26.17,24.17
-0.23,-0.05,0.87,-16.99,-1.12,-2.18,499,0,0,26.17,24.17
-0.23,-0.05,0.87,-16.75,-1.17,-2.04,504,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.75,-1.03,-2.12,501,0,0,26.15,24.15
-0.23,-0.05,0.88,-16.99,-0.95,-2.02,546,0,0,26.15,24.11
-0.23,-0.05,0.88,-16.99,-1.05,-2.11,545,0,0,26.15,24.09
-0.23,-0.06,0.87,-17.24,-1.07,-2.22,499,0,0,26.17,24.09
-0.23,-0.05,0.87,-17.11,-1.02,-1.95,524,0,0,26.15,24.11
-0.23,-0.05,0.87,-16.75,-1.1,-2.06,506,0,0,26.17,24.09
-0.23,-0.05,0.87,-16.99,-0.98,-2.11,497,0,0,26.17,24.09
-0.23,-0.05,0.87,-17.24,-0.97,-2.08,502,0,0,26.17,24.09
-0.23,-0.05,0.88,-16.87,-1.01,-1.99,499,0,0,26.17,24.09
-0.23,-0.05,0.87,-17.11,-0.92,-2.24,552,0,0,26.15,24.11
-0.23,-0.06,0.88,-17.11,-0.97,-2.4,546,0,0,26.17,24.11
-0.23,-0.06,0.88,-16.87,-1.06,-2.18,499,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.24,-1.14,-2.04,521,0,0,26.17,24.15
-0.23,-0.05,0.87,-16.99,-1.11,-2.11,500,0,0,26.15,24.15
-0.23,-0.05,0.87,-16.99,-1.05,-2.08,504,0,0,26.17,24.17
-0.23,-0.05,0.86,-16.99,-1.18,-2.11,509,0,0,26.15,24.15
-0.23,-0.05,0.87,-17.24,-1.06,-2.08,500,0,0,26.17,24.15
-0.23,-0.05,0.88,-16.99,-1.07,-1.99,551,0,0,26.17,24.15
-0.23,-0.05,0.88,-17.24,-1.02,-2.18,543,0,0,26.17,24.15
-0.23,-0.05,0.88,-17.24,-0.87,-2.2,500,0,0,26.17,24.11
-0.23,-0.04,0.87,-16.99,-1.01,-2.05,522,0,0,26.15,24.11
-0.23,-0.04,0.87,-17.24,-0.93,-2.17,506,0,0,26.17,24.11
-0.23,-0.05,0.87,-17.11,-1.06,-2.2,499,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.11,-1.07,-2.08,507,0,0,26.15,24.11
-0.23,-0.05,0.87,-17.11,-1.09,-2.08,499,0,0,26.15,24.11
-0.23,-0.05,0.88,-17.11,-1.03,-2.2,555,0,0,26.17,24.11
-0.23,-0.05,0.88,-17.11,-0.95,-2.02,548,0,0,26.15,24.21
-0.23,-0.05,0.88,-16.87,-1.11,-2.19,499,0,0,26.17,24.21
-0.23,-0.05,0.87,-16.87,-1.03,-2.11,519,0,0,26.17,24.23
-0.23,-0.05,0.87,-16.99,-0.96,-2.29,499,0,0,26.17,24.21
-0.23,-0.04,0.87,-17.11,-0.97,-2.14,503,0,0,26.17,24.21
-0.22,-0.05,0.87,-17.11,-1.03,-2.1,508,0,0,26.15,24.21
-0.23,-0.05,0.87,-16.99,-0.99,-2.22,498,0,0,26.15,24.23
-0.22,-0.05,0.87,-16.99,-0.9,-2.01,548,0,0,26.15,24.21
